id,service_category_id,question_text_nl,question_text_en,question_type,is_root_question,parent_question_id,parent_option_id,order_index,is_required,placeholder_nl,placeholder_en,help_text_nl,help_text_en,is_active,created_at,updated_at,step_number,service_subcategory_id
q-thuisbatterij-4401-3,44,Waar moet de batterij geplaatst worden?,Where should de batterij geplaatst worden?,radio,false,q-thuisbatterij-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4401
q-thuisbatterij-4402-1,44,Hoeveel extra capaciteit wil je toevoegen?,How many extra capaciteit wil je toevoegen?,radio,false,q-thuisbatterij-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4402
q-thuisbatterij-4402-2,44,Is je huidige systeem compatibel met uitbreiding?,Is je huidige systeem compatibel met uitbreiding?,radio,false,q-thuisbatterij-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4402
q-thuisbatterij-4402-3,44,Moet er ook een nieuwe omvormer geplaatst worden?,Should ook een nieuwe omvormer geplaatst worden?,radio,false,q-thuisbatterij-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4402
q-thuisbatterij-4403-1,44,Waarom wil je de batterij vervangen?,Why do you want to de batterij replace?,radio,false,q-thuisbatterij-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4403
q-thuisbatterij-4403-2,44,Hoe oud is de batterij ongeveer?,Hoe oud is de batterij approximately?,radio,false,q-thuisbatterij-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4403
q-thuisbatterij-4403-3,44,Moet de oude batterij verwijderd worden?,Should the old batterij verwijderd worden?,radio,false,q-thuisbatterij-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4403
q-thuisbatterij-4404-1,44,Wat is het probleem?,Wat is het probleem?,radio,false,q-thuisbatterij-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4404
q-thuisbatterij-4404-2,44,Wat is de capaciteit van de batterij?,Wat is de capaciteit van de batterij?,radio,false,q-thuisbatterij-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4404
q-thuisbatterij-root,44,Wat voor type opdracht zoek je?,What type of project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,
q-trappen-4501-1,45,Wat voor type trap wil je laten plaatsen?,What type of trap wil je have install?,radio,false,q-trappen-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4501
q-trappen-4501-2,45,Van welk materiaal moet de trap zijn?,Van welk materiaal moet de trap zijn?,radio,false,q-trappen-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4501
q-trappen-4501-3,45,Waar komt de trap?,Waar komt de trap?,radio,false,q-trappen-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4501
q-trappen-4502-1,45,Wat moet er gerenoveerd worden?,Wat moet er gerenoveerd worden?,radio,false,q-trappen-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4502
q-trappen-4502-2,45,Welke afwerking wil je?,Which afwerking wil je?,radio,false,q-trappen-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4502
q-trappen-4502-3,45,Hoeveel treden heeft de trap ongeveer?,How many treden heeft de trap approximately?,radio,false,q-trappen-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4502
q-trappen-4503-1,45,Met welk materiaal wil je de trap laten bekleden?,Met welk materiaal wil je de trap have bekleden?,radio,false,q-trappen-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4503
q-trappen-4503-2,45,Om hoeveel trappen gaat het?,How many trappen gaat het?,radio,false,q-trappen-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4503
q-trappen-4504-1,45,Wat moet er hersteld worden?,Wat moet er hersteld worden?,radio,false,q-trappen-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4504
q-trappen-4504-2,45,Hoe groot is de schade?,How large is de schade?,radio,false,q-trappen-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4504
q-trappen-root,45,Wat voor trap-opdracht zoek je?,What kind of trap-project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,
q-tuinhuis-poolhouse-4601-1,46,Wat wil je laten bouwen?,What do you want to have built?,radio,false,q-tuinhuis-poolhouse-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4601
q-tuinhuis-poolhouse-4601-2,46,Van welk materiaal moet het gemaakt worden?,What material should it be made of?,radio,false,q-tuinhuis-poolhouse-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4601
q-tuinhuis-poolhouse-4601-3,46,Hoe groot moet het ongeveer zijn?,How large should it be approximately?,radio,false,q-tuinhuis-poolhouse-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4601
q-tuinhuis-poolhouse-4602-1,46,Waarom wil je vervangen?,Why do you want to replace?,radio,false,q-tuinhuis-poolhouse-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4602
q-tuinhuis-poolhouse-4602-2,46,Moet het oude gebouw verwijderd worden?,Should the old building be removed?,radio,false,q-tuinhuis-poolhouse-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4602
q-tuinhuis-poolhouse-4602-3,46,Van welk materiaal wil je de nieuwe versie?,What material do you want for the new version?,radio,false,q-tuinhuis-poolhouse-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4602
q-tuinhuis-poolhouse-4603-1,46,Wat moet er gebeuren?,What needs to be done?,radio,false,q-tuinhuis-poolhouse-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4603
q-tuinhuis-poolhouse-4603-2,46,Hoe groot is het gebouw?,How large is the building?,radio,false,q-tuinhuis-poolhouse-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4603
q-tuinhuis-poolhouse-root,46,Wat voor type opdracht zoek je?,What type of project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,
q-tuinonderhoud-4701-1,47,Wat moet er gebeuren?,What needs to be done?,radio,false,q-tuinonderhoud-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4701
q-tuinonderhoud-4701-2,47,Hoe groot is de tuin ongeveer?,How large is de garden approximately?,radio,false,q-tuinonderhoud-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4701
q-tuinonderhoud-4702-1,47,Hoe vaak wil je onderhoud?,How often wil je onderhoud?,radio,false,q-tuinonderhoud-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4702
q-tuinonderhoud-4702-2,47,Wat moet er standaard gebeuren?,Wat moet er standaard gebeuren?,radio,false,q-tuinonderhoud-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4702
q-tuinonderhoud-4703-1,47,Wat moet er gebeuren?,What needs to be done?,radio,false,q-tuinonderhoud-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4703
q-tuinonderhoud-4703-2,47,Hoe groot is het gazon ongeveer?,How large is het lawn approximately?,radio,false,q-tuinonderhoud-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4703
q-tuinonderhoud-4704-1,47,Wat moet er gesnoeid worden?,Wat moet er gesnoeid worden?,radio,false,q-tuinonderhoud-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4704
q-tuinonderhoud-4704-2,47,Hoeveel bomen of struiken gaat het om?,How many bomen of struiken gaat het om?,radio,false,q-tuinonderhoud-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4704
q-tuinonderhoud-4704-3,47,Moet het snoeiafval ook worden afgevoerd?,Should the snoeiafval ook worden removed?,radio,false,q-tuinonderhoud-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4704
q-tuinonderhoud-root,47,Wat voor type tuinwerk zoek je?,What type of gardenwerk are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,
q-tuinpoorten-4801-1,48,Wat voor type poort wil je?,What type of poort wil je?,radio,false,q-tuinpoorten-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4801
q-tuinpoorten-4801-2,48,Wil je een enkele of dubbele poort?,Wil je een enkele of dubbele poort?,radio,false,q-tuinpoorten-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4801
q-tuinpoorten-4801-3,48,Moet de poort voorzien worden van automatisering?,Should the poort voorzien worden van automatisering?,radio,false,q-tuinpoorten-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4801
q-tuinpoorten-4802-1,48,Wat voor type poort wil je vervangen?,What type of poort wil je replace?,radio,false,q-tuinpoorten-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4802
q-tuinpoorten-4802-2,48,Waarom wil je vervangen?,Why do you want to replace?,radio,false,q-tuinpoorten-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4802
q-tuinpoorten-4802-3,48,Moet de oude poort verwijderd worden?,Should the old poort verwijderd worden?,radio,false,q-tuinpoorten-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4802
q-tuinpoorten-4803-1,48,Wat is het probleem?,Wat is het probleem?,radio,false,q-tuinpoorten-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4803
q-tuinpoorten-4803-2,48,Hoe groot is de poort?,How large is de poort?,radio,false,q-tuinpoorten-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4803
q-tuinpoorten-root,48,Wat voor type opdracht zoek je?,What type of project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,
q-ventilatie-4901-1,49,Wat voor systeem wil je laten plaatsen?,What kind of systeem wil je have install?,radio,false,q-ventilatie-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4901
q-ventilatie-4901-2,49,Voor welk type woning/gebouw?,Voor welk type woning/gebouw?,radio,false,q-ventilatie-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4901
q-ventilatie-4901-3,49,Om hoeveel ruimtes gaat het?,How many ruimtes gaat het?,radio,false,q-ventilatie-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4901
q-ventilatie-4902-1,49,Wat wil je vervangen?,What do you want replace?,radio,false,q-ventilatie-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4902
q-ventilatie-4902-2,49,Waarom wil je vervangen?,Why do you want to replace?,radio,false,q-ventilatie-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4902
q-ventilatie-4902-3,49,Moet de oude installatie verwijderd worden?,Should the old installatie verwijderd worden?,radio,false,q-ventilatie-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4902
q-ventilatie-4903-1,49,Wat is het probleem?,Wat is het probleem?,radio,false,q-ventilatie-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4903
q-ventilatie-4903-2,49,Hoe oud is de installatie ongeveer?,Hoe oud is de installatie approximately?,radio,false,q-ventilatie-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4903
q-ventilatie-4904-1,49,Wat wil je laten doen?,What do you want have doen?,radio,false,q-ventilatie-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4904
q-ventilatie-4904-2,49,Hoe vaak wil je onderhoud?,How often wil je onderhoud?,radio,false,q-ventilatie-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,4904
q-ventilatie-root,49,Wat voor type opdracht zoek je?,What type of project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,
q-veranda-5001-1,50,Wat voor type veranda wil je?,What type of veranda wil je?,radio,false,q-veranda-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,5001
q-veranda-5001-2,50,Van welk materiaal moet de veranda zijn?,Van welk materiaal moet de veranda zijn?,radio,false,q-veranda-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,5001
q-veranda-5001-3,50,Hoe groot moet de veranda ongeveer zijn?,How large moet de veranda approximately zijn?,radio,false,q-veranda-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,5001
q-veranda-5002-1,50,Waarom wil je de veranda vervangen?,Why do you want to de veranda replace?,radio,false,q-veranda-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,5002
q-veranda-5002-2,50,Moet de oude veranda verwijderd worden?,Should the old veranda verwijderd worden?,radio,false,q-veranda-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,5002
q-veranda-5002-3,50,Wat voor nieuwe veranda wil je?,What kind of nieuwe veranda wil je?,radio,false,q-veranda-root,,3,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,5002
q-veranda-5003-1,50,Wat moet er gebeuren?,What needs to be done?,radio,false,q-veranda-root,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,5003
q-veranda-5003-2,50,Hoe groot is de veranda ongeveer?,How large is de veranda approximately?,radio,false,q-veranda-root,,2,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,5003
q-veranda-root,50,Wat voor type opdracht zoek je?,What type of project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:31:25.436206+00,2026-01-15 12:31:25.436206+00,1,
q-verhuizer-5101-1,51,Wat voor type woning verhuis je?,What type of woning verhuis je?,radio,false,q-verhuizer-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5101
q-verhuizer-5101-2,51,Hoe groot is de verhuizing?,How large is de verhuizing?,radio,false,q-verhuizer-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5101
q-verhuizer-5101-3,51,Moet er ook een verhuislift geregeld worden?,Should ook een verhuislift geregeld worden?,radio,false,q-verhuizer-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5101
q-verhuizer-5102-1,51,Wat voor type bedrijfspand gaat het om?,What type of bedrijfspand gaat het om?,radio,false,q-verhuizer-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5102
q-verhuizer-5102-2,51,Hoe groot is de verhuizing?,How large is de verhuizing?,radio,false,q-verhuizer-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5102
q-verhuizer-5102-3,51,Moet er ook IT-apparatuur gedemonteerd/ingericht worden?,Should ook IT-apparatuur gedemonteerd/ingericht worden?,radio,false,q-verhuizer-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5102
q-verhuizer-5103-1,51,Naar welk land verhuis je?,Naar welk land verhuis je?,radio,false,q-verhuizer-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5103
q-verhuizer-5103-2,51,Hoeveel spullen moeten verhuisd worden?,How many spullen moeten verhuisd worden?,radio,false,q-verhuizer-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5103
q-verhuizer-5103-3,51,Moet de verhuizer ook inklaring/administratie regelen?,Should the verhuizer ook inklaring/administratie regelen?,radio,false,q-verhuizer-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5103
q-verhuizer-5104-1,51,Welke extra diensten wil je?,Which extra diensten wil je?,radio,false,q-verhuizer-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5104
q-verhuizer-5104-2,51,Hoeveel kamers/spullen gaat het om?,How many kamers/spullen gaat het om?,radio,false,q-verhuizer-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5104
q-verhuizer-root,51,Wat voor type verhuisopdracht zoek je?,What type of verhuisproject are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,
q-verwarming-5201-1,52,Wat voor type verwarming wil je?,What type of verwarming wil je?,radio,false,q-verwarming-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5201
q-verwarming-5201-2,52,Voor welke ruimte(s)?,Voor welke ruimte(s)?,radio,false,q-verwarming-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5201
q-verwarming-5201-3,52,Heb je al een cv-ketel of warmtepomp?,Do you have al een cv-ketel of warmtepomp?,radio,false,q-verwarming-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5201
q-verwarming-5202-1,52,Wat wil je vervangen?,What do you want replace?,radio,false,q-verwarming-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5202
q-verwarming-5202-2,52,Waarom wil je het vervangen?,Why do you want to het replace?,radio,false,q-verwarming-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5202
q-verwarming-5202-3,52,Moet de oude verwarming verwijderd worden?,Should the old verwarming verwijderd worden?,radio,false,q-verwarming-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5202
q-verwarming-5203-1,52,Wat is het probleem?,Wat is het probleem?,radio,false,q-verwarming-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5203
q-verwarming-5203-2,52,Om hoeveel radiatoren/ruimtes gaat het?,How many radiatoren/ruimtes gaat het?,radio,false,q-verwarming-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5203
q-verwarming-5204-1,52,Wat wil je laten doen?,What do you want have doen?,radio,false,q-verwarming-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5204
q-verwarming-5204-2,52,Hoe vaak wil je onderhoud?,How often wil je onderhoud?,radio,false,q-verwarming-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5204
q-verwarming-root,52,Wat voor type opdracht zoek je?,What type of project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,
q-vloeren-5301-1,53,Wat voor type vloer wil je?,What type of vloer wil je?,radio,false,q-vloeren-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5301
q-vloeren-5301-2,53,Waar moet de vloer gelegd worden?,Where should de vloer gelegd worden?,radio,false,q-vloeren-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5301
q-vloeren-5301-3,53,Hoe groot is het oppervlak?,How large is het oppervlak?,radio,false,q-vloeren-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5301
q-vloeren-5302-1,53,Wat wil je vervangen?,What do you want replace?,radio,false,q-vloeren-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5302
q-vloeren-5302-2,53,Moet de oude vloer verwijderd worden?,Should the old vloer verwijderd worden?,radio,false,q-vloeren-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5302
q-vloeren-5302-3,53,Hoe groot is het oppervlak?,How large is het oppervlak?,radio,false,q-vloeren-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5302
q-vloeren-5303-1,53,Wat voor type vloer gaat het om?,What type of vloer gaat het om?,radio,false,q-vloeren-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5303
q-vloeren-5303-2,53,Wat wil je laten doen?,What do you want have doen?,radio,false,q-vloeren-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5303
q-vloeren-5303-3,53,Hoe groot is het oppervlak?,How large is het oppervlak?,radio,false,q-vloeren-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5303
q-vloeren-5304-1,53,Wat is het probleem?,Wat is het probleem?,radio,false,q-vloeren-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5304
q-vloeren-5304-2,53,Hoe groot is de schade?,How large is de schade?,radio,false,q-vloeren-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5304
q-vloeren-root,53,Wat voor type vloeropdracht zoek je?,What type of vloerproject are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,
q-vloerverwarming-5401-1,54,Wat voor type vloerverwarming wil je?,What type of vloerverwarming wil je?,radio,false,q-vloerverwarming-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5401
q-vloerverwarming-5401-2,54,Waar wil je vloerverwarming?,Waar wil je vloerverwarming?,radio,false,q-vloerverwarming-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5401
q-vloerverwarming-5401-3,54,Wat is het vloeroppervlak ongeveer?,Wat is het vloeroppervlak approximately?,radio,false,q-vloerverwarming-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5401
q-vloerverwarming-5402-1,54,Wat wil je vervangen?,What do you want replace?,radio,false,q-vloerverwarming-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5402
q-vloerverwarming-5402-2,54,Waarom wil je vervangen?,Why do you want to replace?,radio,false,q-vloerverwarming-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5402
q-vloerverwarming-5402-3,54,Moet de oude installatie verwijderd worden?,Should the old installatie verwijderd worden?,radio,false,q-vloerverwarming-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5402
q-vloerverwarming-5403-1,54,Wat is het probleem?,Wat is het probleem?,radio,false,q-vloerverwarming-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5403
q-vloerverwarming-5403-2,54,Hoe groot is het te repareren oppervlak?,How large is het te repair oppervlak?,radio,false,q-vloerverwarming-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5403
q-vloerverwarming-5404-1,54,Wat moet er gebeuren?,What needs to be done?,radio,false,q-vloerverwarming-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5404
q-vloerverwarming-5404-2,54,Hoe vaak wil je onderhoud?,How often wil je onderhoud?,radio,false,q-vloerverwarming-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5404
q-vloerverwarming-root,54,Wat voor type opdracht zoek je?,What type of project are you looking for?,radio,true,,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,
q-vochtbestrijding-5501-1,55,Wat is het probleem?,Wat is het probleem?,radio,false,q-vochtbestrijding-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5501
q-vochtbestrijding-5501-2,55,Hoe groot is de kelder?,How large is de kelder?,radio,false,q-vochtbestrijding-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5501
q-vochtbestrijding-5501-3,55,Moet de kelder ook waterdicht gemaakt worden?,Should the kelder ook waterdicht gemaakt worden?,radio,false,q-vochtbestrijding-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5501
q-vochtbestrijding-5502-1,55,Waar zit het probleem?,Waar zit het probleem?,radio,false,q-vochtbestrijding-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5502
q-vochtbestrijding-5502-2,55,Hoe groot is de vochtige plek?,How large is de vochtige plek?,radio,false,q-vochtbestrijding-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5502
q-vochtbestrijding-5502-3,55,Is er al eerder iets geprobeerd tegen het vocht?,Is er al eerder iets geprobeerd tegen het vocht?,radio,false,q-vochtbestrijding-root,,3,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5502
q-vochtbestrijding-5503-1,55,In welke ruimte heb je last van condens?,In welke ruimte heb je last van condens?,radio,false,q-vochtbestrijding-root,,1,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5503
q-vochtbestrijding-5503-2,55,Hoe ernstig is het probleem?,Hoe ernstig is het probleem?,radio,false,q-vochtbestrijding-root,,2,true,,,,,true,2026-01-15 12:51:38.998299+00,2026-01-15 12:51:38.998299+00,1,5503
